step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
191,PAYMENT,1973.87,C1031946055,2967.56,993.69,M875559576,0,0,0
23,CASH_OUT,101758.02,C1843317238,198,0,C967218202,4486178.91,4587936.93,0
250,CASH_IN,144380.68,C1098637410,70750,215130.68,C121526431,76760.41,0,0
283,CASH_OUT,491332.76,C492492907,0,0,C496375403,5200556.64,5691889.4,0
284,PAYMENT,15449.62,C654661504,0,0,M904216352,0,0,0
398,CASH_OUT,135261.51,C413178476,51059,0,C1371864703,0,135261.51,0
211,CASH_OUT,188887.97,C1390667191,0,0,C37203681,482424.51,671312.47,0
322,CASH_IN,202848.7,C614563722,9880945.86,10083794.56,C741705862,20480310.91,20277462.22,0
158,PAYMENT,14346.76,C803560553,101200,86853.24,M1485454474,0,0,0
140,PAYMENT,19393.45,C1383226034,1832,0,M405289254,0,0,0
379,CASH_OUT,74377.07,C559431073,118284,43906.93,C2063131483,0,74377.07,0
227,CASH_OUT,34245.56,C241180845,51625,17379.44,C1817145174,5981427.04,6015672.61,0
10,TRANSFER,54263.46,C1350874912,11479,0,C1274549499,285605.14,480487.22,0
134,PAYMENT,5777.81,C1604513743,0,0,M905749076,0,0,0
492,CASH_OUT,342502.75,C898824557,16085,0,C1470283743,0,342502.75,0
282,CASH_IN,236801.58,C530876704,794456.82,1031258.4,C595881082,520511.7,283710.12,0
257,CASH_OUT,48427.41,C980574819,82783,34355.59,C1562384678,0,48427.41,0
20,PAYMENT,9143.25,C1859971161,33036.62,23893.38,M432190293,0,0,0
186,PAYMENT,16282.12,C1882706829,21226,4943.88,M1406996370,0,0,0
376,PAYMENT,4077.11,C1676713583,0,0,M2064221634,0,0,0
158,CASH_OUT,50653.58,C1069322438,42521,0,C1506354491,79721,130374.58,0
396,TRANSFER,47113.95,C972775910,90129,43015.05,C1300069967,109105.74,156219.69,0
17,CASH_OUT,310799.48,C145304293,0,0,C1870258118,1956845.2,2156080.61,0
370,CASH_OUT,140467.95,C1393478287,38323,0,C902182873,333039.32,473507.27,0
202,CASH_IN,215511.5,C929594318,1909765.01,2125276.52,C760087801,2348096.35,2114297.72,0
186,CASH_OUT,13166.95,C472113124,80137,66970.05,C1599260133,247964.03,261130.98,0
39,PAYMENT,3219.73,C1929246617,111940,108720.27,M76261242,0,0,0
283,CASH_OUT,81848.2,C55737689,11213,0,C1945788771,199504.35,281352.56,0
349,CASH_OUT,16359.09,C630524539,0,0,C571746627,504879.53,1004847.18,0
207,CASH_IN,145053.93,C2118916295,4987502.91,5132556.84,C197450237,229943.26,84889.33,0
43,CASH_IN,79413.42,C1945322565,146,79559.42,C437198126,0,0,0
42,CASH_IN,182150.39,C2009251391,37305.85,219456.24,C1672526674,2328864.23,2146713.84,0
211,PAYMENT,4110.65,C684489843,48393.56,44282.91,M1725273034,0,0,0
235,PAYMENT,8771.09,C2106865254,15776,7004.91,M1502753213,0,0,0
41,CASH_IN,149113.08,C1194152121,992842.96,1141956.04,C757116205,266230.41,117117.33,0
396,CASH_OUT,95395.52,C1757742080,0,0,C673558314,583460.87,678856.39,0
251,PAYMENT,16856.46,C1940639164,0,0,M1304304109,0,0,0
250,PAYMENT,15658.35,C1061952880,0,0,M808343215,0,0,0
40,PAYMENT,23943.37,C598768277,129453.8,105510.43,M1696924571,0,0,0
349,TRANSFER,876163.99,C1570221422,539908.23,0,C1873213013,6198588.98,7074752.97,0
258,CASH_OUT,21606.09,C436772615,155176,133569.91,C1647436417,2072471.24,2094077.33,0
563,PAYMENT,6888.31,C160385025,829708.39,822820.09,M1414438257,0,0,0
43,PAYMENT,3591.57,C1277826503,14452,10860.43,M1655783745,0,0,0
451,PAYMENT,4926.7,C1278100750,97164.21,92237.51,M1493044543,0,0,0
230,CASH_OUT,222096.06,C83248733,585,0,C904763506,1054526.81,1276622.87,0
281,CASH_OUT,128769.41,C434942506,5186,0,C382412593,144813.62,273583.03,0
352,CASH_IN,74043.92,C1962671099,4146352.56,4220396.47,C1790335382,1599242.16,1755376.25,0
250,CASH_OUT,42047.05,C1377916116,0,0,C1909730940,476319.2,518366.25,0
327,CASH_OUT,63169.45,C1005126128,10613,0,C518015139,151005.72,214175.17,0
280,CASH_IN,91850.04,C709533786,26996,118846.04,C921405124,0,0,0
276,CASH_OUT,17374.58,C713754323,19863,2488.42,C283450520,0,17374.58,0
177,PAYMENT,11209.37,C121354878,30312,19102.63,M2123272091,0,0,0
166,CASH_OUT,54865.5,C964068028,528962,474096.5,C1731351476,174389.57,229255.07,0
237,PAYMENT,732.36,C865846580,0,0,M101886518,0,0,0
34,CASH_OUT,326516.65,C53418129,0,0,C467105520,3440619.21,3767135.85,0
212,PAYMENT,4662.95,C1897787897,0,0,M562079037,0,0,0
188,PAYMENT,5147.98,C1301585080,55468.54,50320.56,M791624818,0,0,0
43,PAYMENT,61376.55,C1562861229,211320.65,149944.1,M1548794761,0,0,0
33,CASH_IN,150843.06,C995363484,178631,329474.06,C1680684273,388427.93,237584.87,0
664,CASH_IN,65834.64,C2133034619,10120,75954.64,C1498685104,0,0,0
307,CASH_OUT,182698.07,C1430054931,68798.73,0,C2128114826,362012.34,544710.4,0
156,PAYMENT,22314.6,C630699702,0,0,M1350183446,0,0,0
544,PAYMENT,1616.15,C1296789592,0,0,M1279503048,0,0,0
10,TRANSFER,502997.14,C1754928435,0,0,C9633495,764870.76,2431231.93,0
550,CASH_OUT,281070.18,C1196406526,0,0,C1253146901,1281247.99,1562318.17,0
396,CASH_OUT,63000.88,C1053203883,0,0,C1539471725,789683.78,852684.66,0
376,PAYMENT,6876.25,C884034422,0,0,M1131335821,0,0,0
306,CASH_IN,250990.55,C1994095943,105846.4,356836.95,C804372771,1709289.21,1458298.66,0
183,CASH_IN,58939.3,C559281209,452479.48,511418.78,C1514768801,470111.29,411171.99,0
357,PAYMENT,14943.08,C2061765764,0,0,M1503381873,0,0,0
371,PAYMENT,13064.75,C1797232268,0,0,M274390561,0,0,0
48,PAYMENT,3144.48,C1405197687,11971,8826.52,M942963647,0,0,0
402,CASH_IN,60951.56,C918731768,117899,178850.56,C1288198891,3578816.69,3517865.13,0
359,CASH_OUT,31794.98,C1281594384,119073,87278.02,C1921092958,0,31794.98,0
14,CASH_OUT,207654.93,C1702644875,0,0,C676273835,1213055.75,1636671.83,0
203,CASH_IN,71637.98,C1936474631,1910321.05,1981959.03,C490740019,970912.14,899274.16,0
163,PAYMENT,8078.81,C1840533166,105732.77,97653.96,M2004687843,0,0,0
40,CASH_IN,64377.89,C1710328157,524678.56,589056.45,C1986398108,98207.57,33829.68,0
187,CASH_IN,1997.05,C48713343,4530631.81,4532628.87,C1648804153,64935.43,62938.38,0
207,CASH_IN,469370.86,C1195777856,407,469777.86,C433824094,5807562.55,5338191.69,0
458,PAYMENT,12399.85,C439084506,963585.32,951185.47,M682578674,0,0,0
141,PAYMENT,284.73,C1368961906,44311.94,44027.21,M721259134,0,0,0
324,CASH_IN,71032.76,C393020940,38418,109450.76,C1463216162,1044969.01,973936.25,0
15,PAYMENT,15557.01,C494133134,154836.17,139279.16,M1097343798,0,0,0
212,PAYMENT,9978.33,C1138528412,105016,95037.67,M1269959356,0,0,0
202,CASH_IN,218368.17,C1711996845,4413597.81,4631965.98,C362362034,1146087.56,927719.39,0
503,CASH_IN,131192.28,C1023990417,1671887.68,1803079.96,C1638665871,561026.79,429834.51,0
353,CASH_IN,359113.55,C1395400593,3594,362707.55,C275935990,160713.27,0,0
183,CASH_OUT,208942.06,C2138637349,0,0,C330226144,6906514.33,7115456.39,0
380,PAYMENT,4125.55,C1095541003,10231,6105.45,M230163887,0,0,0
179,PAYMENT,2054.77,C1660391601,63025,60970.23,M1218168915,0,0,0
404,CASH_OUT,86463.1,C1498136225,29320,0,C1908129050,7278.13,93741.24,0
349,CASH_OUT,104381.56,C1331683177,0,0,C1894639323,114163.17,218544.72,0
43,CASH_OUT,396394.1,C1607770859,0,0,C968449637,1219222.87,1615616.98,0
154,CASH_OUT,237266.32,C274820151,0,0,C1867111823,1114560.31,1351826.64,0
380,CASH_OUT,181021.52,C115766000,14767,0,C752465042,401536.56,582558.08,0
205,CASH_IN,277498.93,C202867787,5668324.49,5945823.42,C1053834085,455320.93,177822,0
710,CASH_OUT,630716.86,C1111330767,51128,0,C1037384301,1809379.19,2440096.05,0
94,TRANSFER,154207.94,C1292949610,520,0,C945698562,1884125.83,2038333.77,0
322,CASH_IN,38287.02,C316300477,10719006.44,10757293.46,C44478527,513274.81,474987.79,0
329,PAYMENT,2827.35,C835720092,0,0,M251628830,0,0,0
326,PAYMENT,1947.65,C595839400,0,0,M1959865710,0,0,0
299,TRANSFER,2214501.47,C172533133,0,0,C2132177204,3843324.26,6057825.73,0
228,CASH_OUT,114386.56,C803042046,12,0,C286224056,6665.34,121051.9,0
141,PAYMENT,23536.98,C650440200,401215,377678.02,M1917009342,0,0,0
350,CASH_OUT,332821.55,C1630051746,0,0,C774937686,1149630.01,1482451.56,0
350,CASH_OUT,135917.82,C1429718324,31332,0,C104238385,1054212.31,1190130.13,0
33,CASH_OUT,85160.73,C1561675835,0,0,C1217525688,1082059,1167219.74,0
187,CASH_OUT,257365.04,C1435485900,201131,0,C1259673000,2354850.7,2612215.74,0
130,CASH_OUT,42125.05,C1827904841,0,0,C1514541840,1128133.26,1170258.31,0
256,PAYMENT,10448.66,C1460003940,257136,246687.34,M1567434326,0,0,0
95,PAYMENT,2539.14,C607861727,109425,106885.86,M1019262544,0,0,0
163,TRANSFER,1014308.72,C259469875,429113.96,0,C1343784441,1645951.62,2660260.34,0
500,PAYMENT,17895.47,C167304724,344636.07,326740.6,M807525837,0,0,0
214,PAYMENT,6985.53,C1241765138,15143,8157.47,M1705653563,0,0,0
35,PAYMENT,3579.31,C719412768,0,0,M1722130912,0,0,0
306,CASH_IN,97842.68,C621206233,4049318.47,4147161.14,C1702988817,10925336.08,10827493.4,0
139,PAYMENT,13612.19,C1987694214,209512.75,195900.55,M485975031,0,0,0
232,CASH_OUT,275660.44,C1829264317,62792,0,C1515074904,2276712.71,2552373.16,0
138,PAYMENT,2435.52,C2147309525,72381,69945.48,M1991507302,0,0,0
370,CASH_OUT,52293.33,C1495624706,25016,0,C1737665260,0,52293.33,0
688,CASH_OUT,220081.74,C2033253223,0,0,C846657729,2747349.79,2967431.53,0
188,DEBIT,3985.4,C1250376788,1587,0,C239501096,136562.33,140547.72,0
328,TRANSFER,4050426.13,C1181965098,639,0,C1494454756,0,4050426.13,0
401,CASH_IN,348636.34,C722853380,2298006.14,2646642.48,C1551604541,17809404.27,17460767.92,0
158,PAYMENT,7472.64,C2124066373,253,0,M1667935856,0,0,0
17,CASH_OUT,307886.75,C818984846,136631.46,0,C1997050573,199925.02,507811.77,0
431,PAYMENT,8618.86,C1941929228,10866,2247.14,M324175615,0,0,0
186,TRANSFER,186408.17,C689635407,166807.86,0,C1743534318,3495279.85,3582567.99,0
401,CASH_OUT,100508.35,C1915559123,0,0,C281103268,642648.77,743157.11,0
142,CASH_OUT,78601.66,C408898253,42234,0,C67947867,0,103260.19,0
393,CASH_IN,26489.03,C1209822754,77230,103719.03,C1683565530,0,0,0
136,CASH_IN,12461.8,C1992200280,9870467.18,9882928.98,C731493474,590748.96,633958.58,0
249,PAYMENT,10429.28,C40204176,22122,11692.72,M1226049431,0,0,0
301,CASH_IN,166927.22,C103546187,1945500.77,2112427.99,C2132042329,1234331.98,1067404.76,0
255,PAYMENT,12353.71,C764811924,10467,0,M182984585,0,0,0
350,CASH_IN,86566.81,C2005440504,2456468.57,2543035.38,C337372727,532257.27,445690.46,0
154,TRANSFER,78243.99,C1901123564,0,0,C1453323991,1270901.51,1349145.5,0
281,CASH_OUT,64509.05,C1840886150,127347,62837.95,C605050798,951630.98,1016140.03,0
130,CASH_OUT,124753.28,C711766414,25124,0,C280518352,0,124753.28,0
250,CASH_OUT,556571.25,C1845578246,11658,0,C969402966,3334654.79,3891226.03,0
277,PAYMENT,17249.21,C1453774228,0,0,M422296339,0,0,0
228,PAYMENT,318.75,C1914043395,110276,109957.25,M1739075822,0,0,0
44,PAYMENT,14563.18,C66234177,0,0,M1636167577,0,0,0
597,PAYMENT,332.9,C166659062,52414,52081.1,M969588072,0,0,0
20,PAYMENT,789.53,C1140273870,0,0,M392518926,0,0,0
135,PAYMENT,13507.76,C1571213702,11629,0,M834537870,0,0,0
322,CASH_OUT,135666.42,C2118163126,0,0,C494217023,1372756.09,1508422.51,0
351,CASH_IN,120619.78,C147211011,1851361.56,1971981.34,C2144822291,211473.77,90853.99,0
15,CASH_OUT,23794.45,C172926942,5045,0,C1959961106,220195.63,636954.25,0
235,PAYMENT,9514.26,C380050822,48231.69,38717.43,M385094765,0,0,0
19,TRANSFER,209968.24,C1100188066,0,0,C1051767854,1585753.86,1795722.1,0
279,PAYMENT,6193.79,C584911796,155965,149771.21,M1038896351,0,0,0
228,PAYMENT,3409.02,C160738891,314199.1,310790.08,M1768753775,0,0,0
303,PAYMENT,37467.38,C346281655,0,0,M1785123908,0,0,0
369,PAYMENT,7452.1,C704530857,13778.67,6326.57,M1832253220,0,0,0
260,PAYMENT,5456.67,C457996641,26376,20919.33,M696230933,0,0,0
14,CASH_OUT,3400.54,C357082865,1255,0,C1822641418,0,3400.54,0
302,TRANSFER,1108389.98,C528336003,1019,0,C2122063941,122412.87,1230802.85,0
10,PAYMENT,1587.88,C2115340763,727978.68,726390.81,M451149379,0,0,0
303,CASH_IN,111745.53,C69104897,503037,614782.53,C2084375744,0,0,0
41,PAYMENT,9639.39,C1178496988,50023,40383.61,M979041,0,0,0
347,PAYMENT,83128.24,C1224383734,164,0,M265358231,0,0,0
355,CASH_IN,20509.35,C916607112,714024.74,734534.09,C2139722761,711012.09,690502.74,0
257,PAYMENT,63778.87,C176669863,0,0,M687193780,0,0,0
354,CASH_OUT,53340.8,C1207664484,99068,45727.2,C1780420174,0,53340.8,0
153,CASH_IN,54492.41,C386832464,7420062.8,7474555.21,C1072355577,2624392.74,2569900.33,0
211,TRANSFER,311162.17,C1819293461,11254,0,C639671221,51985.4,363147.57,0
41,TRANSFER,1089799.47,C428818344,0,0,C2095552565,1257249.51,2347048.98,0
96,CASH_OUT,214989.97,C1414177636,0,0,C1204785305,256112.91,471102.88,0
161,PAYMENT,7227.42,C1999220095,0,0,M1060570792,0,0,0
212,CASH_IN,39403.31,C634158629,22355,61758.31,C70055591,0,0,0
282,CASH_IN,101693.27,C29407431,13037922.66,13139615.93,C1099267571,1139251.17,1037557.91,0
180,CASH_OUT,42878.31,C254585763,99926,57047.69,C807935066,0,42878.31,0
260,PAYMENT,2879.48,C810955858,5164,2284.52,M1974172456,0,0,0
139,PAYMENT,15612.75,C840764914,0,0,M1779338253,0,0,0
379,CASH_OUT,159980.19,C1564653552,37768,0,C1181818998,1193438.02,1353418.21,0
204,PAYMENT,12564.75,C1192451325,21278,8713.25,M957705978,0,0,0
178,TRANSFER,5449388.68,C588570998,21078,0,C179459338,359095.89,5808484.57,0
10,CASH_IN,192050.01,C1805692694,864261.83,1056311.84,C2012491460,332500.05,0,0
259,TRANSFER,414870.09,C590039544,0,0,C2105297691,1373943,1788813.08,0
250,CASH_IN,156503.68,C628405911,28981,185484.68,C1338630986,278965.57,122461.89,0
36,CASH_OUT,25409.54,C1394120919,0,0,C1779515127,26232278.82,26257688.36,0
134,TRANSFER,78503.67,C338364657,0,0,C999223623,386002.72,464506.4,0
250,CASH_OUT,293624.67,C253896770,65967,0,C1897956512,1810250.16,2103874.83,0
284,CASH_IN,48144.05,C308002479,2554,50698.05,C1627002146,1755774.62,1707630.57,0
132,CASH_OUT,238488.43,C1068002610,0,0,C803656896,462703.54,701191.96,0
161,PAYMENT,25295.94,C971911751,20569,0,M1176129711,0,0,0
376,PAYMENT,10982.51,C494781779,54,0,M468679822,0,0,0
17,PAYMENT,25517.83,C646383853,102790,77272.17,M813505836,0,0,0
12,CASH_OUT,246718.56,C903127662,0,0,C115174559,329436.56,494873.89,0
404,CASH_OUT,205697.12,C1318593279,32384,0,C2124935646,0,205697.12,0
298,CASH_OUT,14562.85,C43398736,11550,0,C828572425,0,14562.85,0
331,CASH_OUT,25440,C1004258233,45631,20191,C1318194716,215083.92,240523.92,0
178,CASH_OUT,89349,C1588995993,6180,0,C428794035,0,89349,0
333,PAYMENT,13170.12,C87459842,50175.01,37004.89,M1820813377,0,0,0
300,CASH_IN,298104.7,C1726844561,6095,304199.7,C733303560,664000.41,365895.71,0
14,PAYMENT,16877.31,C1168472245,0,0,M1541326978,0,0,0
375,PAYMENT,11612.71,C1926969531,0,0,M758000311,0,0,0
276,PAYMENT,13339.39,C1965692102,13487.54,148.15,M689838431,0,0,0
351,PAYMENT,12900.85,C2118533794,146976.37,134075.52,M1700833646,0,0,0
14,CASH_OUT,113652.57,C281980970,0,0,C739625468,150597.87,481018.31,0
326,CASH_IN,126329.77,C102461590,28233,154562.77,C658437752,376697.59,250367.82,0
12,CASH_OUT,3800.95,C2138825052,0,0,C709764807,235947.98,5975.42,0
416,CASH_OUT,168750.61,C142291915,0,0,C1855713999,693731.99,862482.6,0
39,CASH_OUT,14567.58,C1853776458,31441,16873.42,C104087517,0,14567.58,0
178,CASH_IN,81104.92,C72784146,5992965.62,6074070.53,C622929333,882075.43,800970.51,0
396,PAYMENT,3366.27,C1387419119,0,0,M247593533,0,0,0
252,PAYMENT,6489.12,C1204981455,102349,95859.88,M567478163,0,0,0
12,TRANSFER,1406274.77,C1687153399,0,0,C1271098857,2805217.47,4211492.24,0
20,CASH_IN,1107.48,C440880801,53276,54383.48,C588207754,0,0,0
134,CASH_OUT,219272.97,C151237120,0,0,C36552221,1049535.73,1268808.7,0
233,TRANSFER,380156.43,C395126058,0,0,C1057975016,406096.13,786252.57,0
356,CASH_IN,283785,C1307181287,5240704.55,5524489.54,C1379101835,493927.82,210142.83,0
306,PAYMENT,40022.6,C958210086,0,0,M1859344840,0,0,0
400,PAYMENT,42119.3,C148710673,14827.42,0,M1578748010,0,0,0
276,CASH_OUT,329628.21,C1664403762,0,0,C945979587,533215.13,862843.34,0
307,PAYMENT,39949.05,C1969287376,0,0,M72118674,0,0,0
181,CASH_IN,18753.9,C1473206881,3740610.99,3759364.9,C1931495919,269914.69,251160.79,0
310,CASH_IN,26286.81,C335468796,6111947.87,6138234.69,C1100257490,644188.68,617901.86,0
304,TRANSFER,6818754.61,C769165751,0,0,C281382235,10579528.75,17398283.36,0
527,PAYMENT,22859.71,C1141585301,53423.41,30563.7,M1965950209,0,0,0
179,PAYMENT,1011.74,C1090080428,18651,17639.26,M1982455318,0,0,0
188,CASH_OUT,150382.24,C640994527,237726.04,87343.79,C572087369,1910540,2060922.25,0
394,PAYMENT,9963.35,C1447412092,0,0,M709751948,0,0,0
589,CASH_OUT,8496.74,C1119731836,0,0,C368764002,318258.18,326754.92,0
228,TRANSFER,1205874.11,C734637638,0,0,C1968333846,5595221.07,6801095.17,0
378,PAYMENT,25017.52,C425794788,104469.28,79451.76,M110206226,0,0,0
356,CASH_OUT,29020.79,C1763221435,38681.54,9660.75,C39564,1483896.26,1512917.05,0
691,TRANSFER,261921.81,C656780204,0,0,C707122534,984490.86,1246412.67,0
33,CASH_OUT,172385.37,C2074804495,0,0,C1902566798,2278102.97,2450488.34,0
227,CASH_OUT,43991.52,C754628031,0,0,C1347180609,534641.67,578633.19,0
10,PAYMENT,10620.86,C996026355,0,0,M1703955096,0,0,0
354,CASH_OUT,152516.88,C2136810208,0,0,C1397600546,7094248.72,7246765.6,0
304,CASH_IN,342350.1,C2102066605,355808.88,698158.98,C985733709,451746.67,109396.57,0
256,CASH_OUT,136102.06,C1114443815,16107,0,C1468868049,66366.57,202468.63,0
325,PAYMENT,9808.91,C482603520,10965,1156.09,M1122736782,0,0,0
325,CASH_OUT,283141.73,C989604264,0,0,C1440577993,471971.79,755113.52,0
254,CASH_OUT,221193.78,C606391629,406177,184983.22,C1693690944,1101668.33,1322862.11,0
158,PAYMENT,11583.23,C1590130060,0,0,M1193528023,0,0,0
346,PAYMENT,31383.94,C440728732,37286.75,5902.81,M1669430919,0,0,0
522,CASH_OUT,51743.76,C11421294,0,0,C1539564508,350046.26,401790.02,0
208,CASH_OUT,119070.78,C1456248995,8089,0,C935038870,31028.45,356421.13,0
186,CASH_OUT,292467.31,C1873327127,0,0,C593737334,1660375.16,2047197.45,0
234,CASH_OUT,137843.12,C321973752,704101,566257.88,C199818941,0,137843.12,0
131,CASH_OUT,11573.95,C614034230,0,0,C941703379,2395338.47,2406912.42,0
10,CASH_IN,32158.54,C1067847950,6944150.35,6976308.89,C1638372110,1540786.07,1195880.44,0
285,CASH_OUT,166046.83,C939399021,0,0,C1283388533,5255036.25,5421083.09,0
684,CASH_IN,88928.15,C731874536,12645658.82,12734586.97,C265858569,312752.98,223824.83,0
162,CASH_IN,96602.93,C58127622,16025,112627.93,C204218026,156015.7,59412.77,0
18,PAYMENT,10236.63,C772974493,0,0,M1017523062,0,0,0
234,CASH_IN,524916.86,C95428922,0,524916.86,C392494547,2045816.68,1520899.82,0
346,CASH_OUT,243742.86,C1740635817,35474,0,C1979366462,0,243742.86,0
381,CASH_OUT,298770.09,C216992154,370627.18,71857.09,C311022779,4734655.02,5033425.11,0
134,CASH_IN,217261.57,C1352553672,20168,237429.57,C1075176822,3198522.74,3344421.54,0
16,CASH_OUT,497864.31,C2072807426,18428,0,C381698689,2034558.25,2532422.56,0
187,PAYMENT,2787.12,C401259866,0,0,M228396231,0,0,0
352,CASH_IN,321877.5,C1942402573,50584,372461.5,C895195472,265817.07,0,0
264,CASH_IN,135561.87,C944265271,4198302.74,4333864.61,C992221526,568122.81,432560.94,0
8,DEBIT,1659.81,C878551459,10330,8670.19,C423583818,45307.73,46967.54,0
23,CASH_OUT,32050.53,C190466808,0,0,C878878608,1711537.28,1743587.81,0
262,TRANSFER,361954.52,C479012045,0,0,C1929531778,7318232.8,7680187.31,0
303,PAYMENT,12858.28,C1763528280,10301,0,M50213474,0,0,0
131,PAYMENT,17851.12,C690247599,40333,22481.88,M736743207,0,0,0
259,CASH_IN,162437.13,C332716908,12340799.09,12503236.22,C523574574,675394.99,512957.87,0
522,PAYMENT,41482.78,C1614335375,0,0,M1631673193,0,0,0
18,CASH_IN,449845.11,C1108680095,5465939.11,5915784.22,C164068556,18224360.39,17774515.28,0
378,CASH_OUT,87668.81,C1009888284,128169.02,40500.21,C856913879,462928.87,550597.68,0
260,PAYMENT,1765.39,C1020207240,95844,94078.61,M951130112,0,0,0
177,CASH_IN,59683.56,C1224733430,1608898.85,1668582.41,C785071423,305227.05,245543.49,0
714,CASH_IN,26662.59,C288847355,36810,63472.59,C586398353,316766.8,290104.21,0
12,PAYMENT,7888.36,C276897282,0,0,M248704313,0,0,0
178,CASH_IN,28497.11,C451314171,12482,40979.11,C1394273358,0,0,0
395,CASH_OUT,85759.06,C748786079,60116,0,C1529910351,4459024.36,4544783.42,0
684,CASH_IN,51740.59,C1234084889,2152389.5,2204130.09,C1907844319,3071055.42,3019314.84,0
188,PAYMENT,4193.02,C2024511509,30622,26428.98,M1832790944,0,0,0
226,PAYMENT,21635.91,C12628442,0,0,M836652730,0,0,0
139,PAYMENT,13337.15,C1493818742,4594,0,M1847002958,0,0,0
185,CASH_OUT,607025.23,C1493919731,700,0,C934923310,0,607025.23,0
33,PAYMENT,13595.49,C1029748919,176627.46,163031.97,M1707636181,0,0,0
228,PAYMENT,28612.93,C541142064,85033.82,56420.89,M577607800,0,0,0
373,CASH_OUT,86929.05,C749312749,0,0,C52804802,185727.28,272656.33,0
235,PAYMENT,11654.6,C1674738551,24507,12852.4,M1605278021,0,0,0
130,PAYMENT,7261.35,C943077357,160453.87,153192.51,M1132543131,0,0,0
401,CASH_OUT,71423.43,C1739833617,0,0,C1377801274,287149.5,358572.94,0
163,CASH_IN,90785.11,C1922441265,168476.51,259261.62,C1982214102,2452431.2,2361646.09,0
348,PAYMENT,10905.92,C1646644200,22432,11526.08,M538169261,0,0,0
352,CASH_IN,230495.83,C1662058807,8460094.52,8690590.35,C1164437850,20070247.09,19839751.26,0
17,CASH_OUT,455541.97,C825530424,267629.55,0,C2017032321,0,83522.39,0
163,PAYMENT,2052.97,C920720038,35016.73,32963.76,M762628662,0,0,0
163,PAYMENT,12224.1,C1444644414,322955.6,310731.49,M1999583527,0,0,0
284,CASH_OUT,100034.17,C317972629,42217.63,0,C491334746,1654476.71,1754510.89,0
167,PAYMENT,22134.18,C496251831,0,0,M496814734,0,0,0
260,TRANSFER,119281,C647337145,18817,0,C355368980,774921.95,894202.95,0
39,CASH_OUT,135688.63,C1820191862,0,0,C1588819841,152421.89,288110.52,0
405,PAYMENT,34158.27,C767552477,0,0,M937563753,0,0,0
231,PAYMENT,766.57,C1392292089,416604.94,415838.37,M1310891955,0,0,0
346,PAYMENT,59456.84,C861085827,0,0,M1470600403,0,0,0
255,CASH_OUT,233832.75,C116918515,0,0,C411544385,1774884.83,2008717.57,0
281,PAYMENT,2322.23,C213301167,125346.26,123024.03,M731495041,0,0,0
378,PAYMENT,9028.97,C547988880,19588,10559.03,M241901984,0,0,0
18,CASH_OUT,28675.85,C240277139,0,0,C299380169,788529.19,817205.04,0
328,PAYMENT,5735.39,C125903577,0,0,M1882189959,0,0,0
